ParticipantID,Trial,Fixation,Duration,PupilSize,PositionX,PositionY,StartTime,EndTime,PositionYClean,Task,ParticipantGender,SearchOrder
2_2_f2,6,70,190,1875,612.6,900.8,17913,18102,180.20000000000005,VisualSearch,female,2
2_2_f2,6,71,224,1897,563.7,1016,18137,18360,65,VisualSearch,female,2
2_2_f2,6,72,276,1873,504,1034.1,18381,18656,46.90000000000009,VisualSearch,female,2
2_2_f2,6,73,320,1861,273.4,988.4,18686,19005,92.60000000000002,VisualSearch,female,2
2_2_f2,6,74,320,1863,241.2,771,19041,19360,310,VisualSearch,female,2
2_2_f2,6,75,185,1808,234.4,732.9,19376,19560,348.1,VisualSearch,female,2
2_2_f2,6,76,210,1792,317.9,362.8,19620,19829,718.2,VisualSearch,female,2
2_2_f2,6,77,220,1723,333.4,319.7,19849,20068,761.3,VisualSearch,female,2
2_2_f2,6,78,432,1537,271.7,203.4,20110,20541,877.6,VisualSearch,female,2
2_2_f2,6,79,202,1445,342.3,151.7,20567,20768,929.3,VisualSearch,female,2
2_2_f2,6,80,242,1409,750.2,110.9,20823,21064,970.1,VisualSearch,female,2
2_2_f2,6,81,148,1408,692.8,56.9,21092,21239,1024.1,VisualSearch,female,2
2_2_f2,6,82,219,1412,1138.9,49.3,21292,21510,1031.7,VisualSearch,female,2
2_2_f2,6,83,155,1450,1036.4,95,21539,21693,986,VisualSearch,female,2
2_2_f2,6,84,223,1403,1507.8,184.7,21747,21969,896.3,VisualSearch,female,2
2_2_f2,6,85,167,1423,1445.3,254,21994,22160,827,VisualSearch,female,2
2_2_f2,6,86,136,1452,1424.4,341.6,22187,22322,739.4,VisualSearch,female,2
2_2_f2,6,87,161,1504,1431,306.7,22342,22502,774.3,VisualSearch,female,2
2_2_f2,6,88,275,1525,1608.2,245.7,22548,22822,835.3,VisualSearch,female,2
2_2_f2,6,89,193,1581,1570.5,331.8,22848,23040,749.2,VisualSearch,female,2
2_2_f2,6,90,76,1568,1696,207.7,23108,23183,873.3,VisualSearch,female,2
2_2_f2,6,91,347,1565,1695.1,45.2,23214,23560,1035.8,VisualSearch,female,2
2_2_f2,6,92,119,1468,1689.2,143.6,23587,23705,937.4,VisualSearch,female,2
2_2_f2,6,93,117,1427,1673.6,592.1,23770,23886,488.9,VisualSearch,female,2
2_2_f2,6,94,278,1421,1678.5,554.1,23901,24178,526.9,VisualSearch,female,2
2_2_f2,6,95,136,1496,1607.4,745.6,24225,24360,335.4,VisualSearch,female,2
2_2_f2,6,96,218,1503,1512.7,817.5,24498,24715,263.5,VisualSearch,female,2
2_2_f2,6,97,208,1498,1476.1,858.1,24735,24942,222.89999999999998,VisualSearch,female,2
2_2_f2,6,98,229,1482,1628.7,972.2,24980,25208,108.79999999999995,VisualSearch,female,2
2_2_f2,6,99,525,1510,1666.1,1055.7,25231,25755,25.299999999999955,VisualSearch,female,2
2_2_f2,6,100,156,1657,1321.6,522.5,25811,25966,558.5,VisualSearch,female,2
2_2_f2,6,101,243,1626,1299,453.3,25987,26229,627.7,VisualSearch,female,2
2_2_f2,6,102,294,1615,1359.9,509.6,26258,26551,571.4,VisualSearch,female,2
2_2_f2,6,103,155,1644,1368.8,510.9,26560,26714,570.1,VisualSearch,female,2
2_2_f2,6,104,181,1707,1189.4,597.9,26741,26921,483.1,VisualSearch,female,2
2_2_f2,6,105,206,1771,996.8,431.5,26968,27173,649.5,VisualSearch,female,2
2_2_f2,6,106,467,1779,990.9,463.3,27195,27661,617.7,VisualSearch,female,2
2_2_f2,6,107,173,1737,1055.1,465.7,27685,27857,615.3,VisualSearch,female,2
2_2_f2,6,108,260,1702,1037.3,429,28002,28261,652,VisualSearch,female,2
2_2_f2,6,109,312,1755,692.4,463.7,28304,28615,617.3,VisualSearch,female,2
2_2_f2,6,110,256,1684,633.1,465.7,28640,28895,615.3,VisualSearch,female,2
2_2_f2,6,111,409,1710,519.2,590.1,28925,29333,490.9,VisualSearch,female,2
2_2_f2,6,112,266,1755,692.2,845.2,29384,29649,235.79999999999995,VisualSearch,female,2
2_2_f2,6,113,263,1789,641.7,702.7,29687,29949,378.29999999999995,VisualSearch,female,2
2_2_f2,6,114,119,1835,711.1,734.7,29981,30099,346.29999999999995,VisualSearch,female,2
2_2_f2,6,115,216,1799,849.9,959.3,30135,30350,121.70000000000005,VisualSearch,female,2
2_2_f2,6,116,243,1814,901.8,1011.4,30375,30617,69.60000000000002,VisualSearch,female,2
2_2_f2,6,117,165,1803,1002.4,1031.9,30643,30807,49.09999999999991,VisualSearch,female,2
2_2_f2,6,118,176,1801,1008.5,1079.6,30830,31005,1.400000000000091,VisualSearch,female,2
2_2_f2,6,119,212,1641,1478.3,1145.1,31045,31256,-64.09999999999991,VisualSearch,female,2
2_2_f2,6,120,283,1686,1304.2,1154.7,31281,31563,-73.70000000000005,VisualSearch,female,2
2_2_f2,6,121,283,1560,1645.4,1233.5,31598,31880,-152.5,VisualSearch,female,2
2_2_f2,6,122,256,1585,1671.8,1192.7,31901,32156,-111.70000000000005,VisualSearch,female,2
2_2_f2,6,123,278,1616,1222.6,1211.5,32195,32472,-130.5,VisualSearch,female,2
2_2_f2,6,124,328,1577,1371.7,1244.2,32500,32827,-163.20000000000005,VisualSearch,female,2
2_2_f2,6,125,204,1613,1218.8,1244.4,32850,33053,-163.4000000000001,VisualSearch,female,2
2_2_f2,6,126,172,1663,1199.2,1184.1,33070,33241,-103.09999999999991,VisualSearch,female,2
2_2_f2,6,127,150,1650,1239.3,1211.7,33265,33414,-130.70000000000005,VisualSearch,female,2
2_2_f2,6,128,258,1451,1682.7,1274.2,33467,33724,-193.20000000000005,VisualSearch,female,2
2_2_f2,6,129,199,1522,1604.5,1236.9,33741,33939,-155.9000000000001,VisualSearch,female,2
2_2_f2,6,130,278,1492,1691.3,1235.2,33963,34240,-154.20000000000005,VisualSearch,female,2
2_2_f2,6,131,97,1504,1721,1189.2,34253,34349,-108.20000000000005,VisualSearch,female,2
2_2_f2,6,132,259,1650,1162.9,1130.6,34405,34663,-49.59999999999991,VisualSearch,female,2
2_2_f2,6,133,251,1694,1190.5,1120.7,34678,34928,-39.700000000000045,VisualSearch,female,2
2_2_f2,6,134,264,1727,1236.1,1111.4,34946,35209,-30.40000000000009,VisualSearch,female,2
2_2_f2,6,135,328,1448,1687.9,1159,35251,35578,-78,VisualSearch,female,2
2_2_f2,6,136,642,1423,1748,1024,35600,36241,57,VisualSearch,female,2
2_2_f2,6,137,126,1430,1636.3,925.8,36265,36390,155.20000000000005,VisualSearch,female,2
2_2_f2,6,138,195,1543,1278.5,888.7,36434,36628,192.29999999999995,VisualSearch,female,2
2_2_f2,6,139,177,1566,1322.7,900.2,36646,36822,180.79999999999995,VisualSearch,female,2
2_2_f2,6,140,129,1594,1416.4,922.5,36847,36975,158.5,VisualSearch,female,2
2_2_f2,6,141,625,1716,1413.2,889.4,37139,37763,191.60000000000002,VisualSearch,female,2
2_2_f2,6,142,141,1677,1389.3,632,37801,37941,449,VisualSearch,female,2
2_2_f2,6,143,340,1632,1384.5,588,37963,38302,493,VisualSearch,female,2
2_2_f2,6,144,198,1650,1430.7,826.3,38351,38548,254.70000000000005,VisualSearch,female,2
2_2_f2,6,145,174,1607,1592.9,805,38578,38751,276,VisualSearch,female,2
2_2_f2,6,146,260,1588,1709.4,832.1,38778,39037,248.89999999999998,VisualSearch,female,2
2_2_f2,6,147,244,1637,1730.7,637.1,39075,39318,443.9,VisualSearch,female,2
2_2_f2,6,148,254,1711,1208.4,719.3,39378,39631,361.70000000000005,VisualSearch,female,2
2_2_f2,6,149,308,1686,1323.5,773.8,39658,39965,307.20000000000005,VisualSearch,female,2
2_2_f2,6,150,156,1764,1193.5,701.7,39991,40146,379.29999999999995,VisualSearch,female,2
2_2_f2,6,151,299,1751,1325.1,760.1,40175,40473,320.9,VisualSearch,female,2
2_2_f2,6,152,251,1770,1375.3,603.9,40504,40754,477.1,VisualSearch,female,2
2_2_f2,6,153,217,1760,1433.1,630.8,40782,40998,450.20000000000005,VisualSearch,female,2
2_2_f2,6,154,136,1728,1474.5,534.2,41026,41161,546.8,VisualSearch,female,2
2_2_f2,7,1,217,1762,1419.3,385.4,7,223,695.6,VisualSearch,female,2
2_2_f2,7,2,101,1640,1614.9,577.4,294,394,503.6,VisualSearch,female,2
2_2_f2,7,3,156,1788,1132.2,888.8,451,606,192.20000000000005,VisualSearch,female,2
2_2_f2,7,4,179,1588,854.5,874.5,655,833,206.5,VisualSearch,female,2
2_2_f2,7,5,163,1445,739.1,944.4,861,1023,136.60000000000002,VisualSearch,female,2
2_2_f2,7,6,270,1363,395.2,992.8,1059,1328,88.20000000000005,VisualSearch,female,2
2_2_f2,7,7,236,1333,482.3,919.3,1354,1589,161.70000000000005,VisualSearch,female,2
2_2_f2,7,8,209,1368,296.2,652.1,1642,1850,428.9,VisualSearch,female,2
2_2_f2,7,9,141,1382,738.8,543.6,1903,2043,537.4,VisualSearch,female,2
2_2_f2,7,10,342,1317,1353.1,543.1,2112,2453,537.9,VisualSearch,female,2
2_2_f2,7,11,346,1239,1615.2,837.5,2510,2855,243.5,VisualSearch,female,2
2_2_f2,7,12,156,1228,1638.8,830.5,2879,3034,250.5,VisualSearch,female,2
2_2_f2,7,13,138,1320,968.8,916.4,3099,3236,164.60000000000002,VisualSearch,female,2
2_2_f2,7,14,307,1338,813.4,917.3,3276,3582,163.70000000000005,VisualSearch,female,2
2_2_f2,7,15,426,1473,461.1,969.5,3633,4058,111.5,VisualSearch,female,2
2_2_f2,7,16,199,1552,298.9,627.2,4113,4311,453.79999999999995,VisualSearch,female,2
2_2_f2,7,17,491,1555,366.3,677.2,4472,4962,403.79999999999995,VisualSearch,female,2
2_2_f2,7,18,158,1522,328.9,572,4995,5152,509,VisualSearch,female,2
2_2_f2,7,19,276,1362,483.8,192.2,5215,5490,888.8,VisualSearch,female,2
2_2_f2,7,20,233,1235,1218.5,165.2,5552,5784,915.8,VisualSearch,female,2
2_2_f2,7,21,242,1272,1587.5,306.3,5824,6065,774.7,VisualSearch,female,2
2_2_f2,7,22,102,1329,1557.6,355.9,6088,6189,725.1,VisualSearch,female,2
2_2_f2,7,23,133,1332,1625.7,317.4,6212,6344,763.6,VisualSearch,female,2
2_2_f2,7,24,429,1359,1636.7,287.6,6365,6793,793.4,VisualSearch,female,2
2_2_f2,7,25,171,1407,1733.7,254.4,6818,6988,826.6,VisualSearch,female,2
2_2_f2,7,26,303,1423,1750,237.1,7003,7305,843.9,VisualSearch,female,2
2_2_f2,7,27,175,1540,1279.1,616.4,7365,7539,464.6,VisualSearch,female,2
2_2_f2,7,28,292,1484,987.8,679.5,7580,7871,401.5,VisualSearch,female,2
2_2_f2,7,29,487,1525,366.7,690.6,7934,8420,390.4,VisualSearch,female,2
2_2_f2,7,30,362,1539,832.2,750.3,8481,8842,330.70000000000005,VisualSearch,female,2
2_2_f2,7,31,331,1485,1035.2,692.6,8871,9201,388.4,VisualSearch,female,2
2_2_f2,7,32,183,1544,953.2,696.9,9226,9408,384.1,VisualSearch,female,2
2_2_f2,7,33,332,1540,1074,696.4,9435,9766,384.6,VisualSearch,female,2
2_2_f2,7,34,199,1405,1321.3,526.9,9804,10002,554.1,VisualSearch,female,2
2_2_f2,7,35,153,1341,673.7,1037.2,10075,10227,43.799999999999955,VisualSearch,female,2
2_2_f2,7,36,164,1238,755,949.2,10255,10418,131.79999999999995,VisualSearch,female,2
2_2_f2,7,37,326,1281,425.3,1006.8,10465,10790,74.20000000000005,VisualSearch,female,2
2_2_f2,7,38,198,1353,438,979.9,10800,10997,101.10000000000002,VisualSearch,female,2
2_2_f2,7,39,302,1401,283.5,1018.4,11025,11326,62.60000000000002,VisualSearch,female,2
2_2_f2,7,40,491,1492,246,938.7,11349,11839,142.29999999999995,VisualSearch,female,2
2_2_f2,7,41,193,1492,476.4,1015.8,11866,12058,65.20000000000005,VisualSearch,female,2
2_2_f2,7,42,276,1482,429.7,976.4,12078,12353,104.60000000000002,VisualSearch,female,2
2_2_f2,7,43,228,1463,267.7,898.7,12402,12629,182.29999999999995,VisualSearch,female,2
2_2_f2,7,44,319,1445,536.2,938.6,12663,12981,142.39999999999998,VisualSearch,female,2
2_2_f2,7,45,245,1489,673.3,986.8,13020,13264,94.20000000000005,VisualSearch,female,2
2_2_f2,7,46,233,1518,584.6,968.7,13286,13518,112.29999999999995,VisualSearch,female,2
2_2_f2,7,47,202,1488,333.3,918.4,13544,13745,162.60000000000002,VisualSearch,female,2
2_2_f2,7,48,310,1274,290.3,952,13764,14073,129,VisualSearch,female,2
2_2_f2,7,49,145,1173,350.9,956,14099,14243,125,VisualSearch,female,2
2_2_f2,7,50,665,1313,206,981.5,14270,14934,99.5,VisualSearch,female,2
2_2_f2,7,51,228,1224,678.5,1006.1,14984,15211,74.89999999999998,VisualSearch,female,2
2_2_f2,7,52,349,1277,634.9,973.1,15232,15580,107.89999999999998,VisualSearch,female,2
2_2_f2,7,53,436,1429,336.3,824.3,15629,16064,256.70000000000005,VisualSearch,female,2
2_2_f2,7,54,189,1374,698.4,961,16120,16308,120,VisualSearch,female,2
2_2_f2,7,55,161,1402,673.6,967.1,16323,16483,113.89999999999998,VisualSearch,female,2
2_2_f2,7,56,153,1359,1446.3,1006.2,16540,16692,74.79999999999995,VisualSearch,female,2
2_2_f2,7,57,83,1360,1646.3,998.2,16739,16821,82.79999999999995,VisualSearch,female,2
2_2_f2,7,58,227,1294,1814.8,1064.2,16853,17079,16.799999999999955,VisualSearch,female,2
2_2_f2,7,59,321,1252,1643.1,876.9,17114,17434,204.10000000000002,VisualSearch,female,2
2_2_f2,7,60,264,1172,1727.6,1016.5,17468,17731,64.5,VisualSearch,female,2
2_2_f2,7,61,362,1212,1375.1,950.2,17773,18134,130.79999999999995,VisualSearch,female,2
2_2_f2,7,62,237,1237,1692.4,990.2,18172,18408,90.79999999999995,VisualSearch,female,2
2_2_f2,7,63,376,1293,1639.7,773.3,18448,18823,307.70000000000005,VisualSearch,female,2
2_2_f2,7,64,163,1236,1712.1,805.6,18848,19010,275.4,VisualSearch,female,2
2_2_f2,7,65,171,1257,1472.8,920.8,19049,19219,160.20000000000005,VisualSearch,female,2
2_2_f2,7,66,235,1412,1225.3,978,19249,19483,103,VisualSearch,female,2
2_2_f2,7,67,153,1501,1001.9,882.7,19514,19666,198.29999999999995,VisualSearch,female,2
2_2_f2,7,68,549,1361,1548.1,99.2,19761,20309,981.8,VisualSearch,female,2
2_2_f2,7,69,408,1253,1397.8,105.6,20335,20742,975.4,VisualSearch,female,2
2_2_f2,7,70,184,1373,580.1,101.2,20815,20998,979.8,VisualSearch,female,2
2_2_f2,7,71,305,1339,284.2,89.5,21029,21333,991.5,VisualSearch,female,2
2_2_f2,7,72,238,1306,1535.3,301.9,21409,21646,779.1,VisualSearch,female,2
2_2_f2,7,73,222,1221,1708.4,258.1,21674,21895,822.9,VisualSearch,female,2
2_2_f2,7,74,284,1206,1381.3,142.6,21937,22220,938.4,VisualSearch,female,2
2_2_f2,7,75,299,1327,326.3,130.7,22325,22623,950.3,VisualSearch,female,2
2_2_f2,7,76,106,1384,367.4,534.7,22681,22786,546.3,VisualSearch,female,2
2_2_f2,7,77,151,1419,376.4,597.9,22943,23093,483.1,VisualSearch,female,2
2_2_f2,7,78,371,1221,1236.3,424.9,23159,23529,656.1,VisualSearch,female,2
2_2_f2,7,79,152,1171,1277.7,470.2,23557,23708,610.8,VisualSearch,female,2
2_2_f2,7,80,288,1147,1253.8,474.8,23721,24008,606.2,VisualSearch,female,2
2_2_f2,7,81,339,1121,1143.2,412.1,24033,24371,668.9,VisualSearch,female,2
2_2_f2,7,82,231,1112,1588.3,394.1,24424,24654,686.9,VisualSearch,female,2
2_2_f2,7,83,123,1163,1545.6,418.4,24671,24793,662.6,VisualSearch,female,2
2_2_f2,7,84,190,1161,1505.1,390.3,24811,25000,690.7,VisualSearch,female,2
2_2_f2,7,85,510,1144,1634.4,303.4,25029,25538,777.6,VisualSearch,female,2
2_2_f2,7,86,251,1192,1334.2,538.3,25599,25849,542.7,VisualSearch,female,2
2_2_f2,7,87,154,1188,1263.2,595.1,25893,26046,485.9,VisualSearch,female,2
2_2_f2,7,88,239,1140,953.2,693.4,26090,26328,387.6,VisualSearch,female,2
2_2_f2,7,89,212,1121,1041.8,655,26353,26564,426,VisualSearch,female,2
2_2_f2,7,90,201,1184,1023.9,667,26575,26775,414,VisualSearch,female,2
2_2_f2,7,91,372,1247,877,673.3,26939,27310,407.70000000000005,VisualSearch,female,2
2_2_f2,7,92,350,1161,904.2,726.8,27337,27686,354.20000000000005,VisualSearch,female,2
2_2_f2,7,93,332,1118,1015.5,683.4,27713,28044,397.6,VisualSearch,female,2
2_2_f2,7,94,529,1081,1024.5,668.1,28052,28580,412.9,VisualSearch,female,2
2_2_f2,7,95,299,1121,422.3,702.2,28640,28938,378.79999999999995,VisualSearch,female,2
2_2_f2,7,96,309,1216,287.5,643,28965,29273,438,VisualSearch,female,2
2_2_f2,7,97,204,1295,999.3,672,29335,29538,409,VisualSearch,female,2
2_2_f2,7,98,234,1242,1043.1,656.9,29563,29796,424.1,VisualSearch,female,2
2_2_f2,7,99,158,1247,752.5,941.2,29851,30008,139.79999999999995,VisualSearch,female,2
2_2_f2,7,100,155,1284,778.7,898.8,30029,30183,182.20000000000005,VisualSearch,female,2
2_2_f2,7,101,181,1303,340.3,854.7,30228,30408,226.29999999999995,VisualSearch,female,2
2_2_f2,7,102,234,1309,229.4,829.7,30434,30667,251.29999999999995,VisualSearch,female,2
2_2_f2,7,103,228,1296,1068.9,670.6,30728,30955,410.4,VisualSearch,female,2
2_2_f2,7,104,228,1291,1038.6,657.4,30970,31197,423.6,VisualSearch,female,2
2_2_f2,7,105,393,1293,1027.3,676.8,31208,31600,404.20000000000005,VisualSearch,female,2
2_2_f2,7,106,240,1135,1522.9,414.6,31739,31978,666.4,VisualSearch,female,2
2_2_f2,7,107,120,1014,1245.5,598.7,32032,32151,482.29999999999995,VisualSearch,female,2
2_2_f2,7,108,172,959,953.7,703.9,32182,32353,377.1,VisualSearch,female,2
2_2_f2,7,109,249,1019,1025.5,664.6,32377,32625,416.4,VisualSearch,female,2
2_2_f2,7,110,207,1066,1513.8,746.9,32683,32889,334.1,VisualSearch,female,2
2_2_f2,7,111,252,1073,1443.5,690.1,32912,33163,390.9,VisualSearch,female,2
2_2_f2,7,112,315,1074,1499.4,716.5,33185,33499,364.5,VisualSearch,female,2
2_2_f2,7,113,287,1112,822.1,797.9,33565,33851,283.1,VisualSearch,female,2
2_2_f2,7,114,225,1136,732.3,905.7,33892,34116,175.29999999999995,VisualSearch,female,2
2_2_f2,7,115,170,1167,775.1,901,34136,34305,180,VisualSearch,female,2
2_2_f2,7,116,347,1225,407.1,925.3,34339,34685,155.70000000000005,VisualSearch,female,2
2_2_f2,7,117,332,1315,247.7,852,34713,35044,229,VisualSearch,female,2
2_2_f2,7,118,237,1297,745.7,879.2,35108,35344,201.79999999999995,VisualSearch,female,2
2_2_f2,7,119,162,1244,1115.5,879.3,35382,35543,201.70000000000005,VisualSearch,female,2
2_2_f2,7,120,234,1163,1519.8,784.4,35603,35836,296.6,VisualSearch,female,2
2_2_f2,7,121,324,1094,1548.8,735.7,35856,36179,345.29999999999995,VisualSearch,female,2
2_2_f2,7,122,208,1152,603.1,928,36260,36467,153,VisualSearch,female,2
2_2_f2,7,123,154,1138,700.3,943.8,36492,36645,137.20000000000005,VisualSearch,female,2
2_2_f2,7,124,378,1186,422.5,1001.3,36687,37064,79.70000000000005,VisualSearch,female,2
2_2_f2,7,125,139,1143,1362.3,875.1,37138,37276,205.89999999999998,VisualSearch,female,2
2_2_f2,7,126,241,1105,1653.9,846.7,37312,37552,234.29999999999995,VisualSearch,female,2
2_2_f2,7,127,214,1097,1630.1,732.2,37597,37810,348.79999999999995,VisualSearch,female,2
2_2_f2,7,128,324,1116,1689.6,728.5,37836,38159,352.5,VisualSearch,female,2
2_2_f2,7,129,72,1115,1536.6,709.9,38184,38255,371.1,VisualSearch,female,2
2_2_f2,7,130,165,1124,1101.8,615,38307,38471,466,VisualSearch,female,2
2_2_f2,7,131,181,1137,1014.8,646.9,38496,38676,434.1,VisualSearch,female,2
2_2_f2,7,132,249,1153,1055,664.5,38695,38943,416.5,VisualSearch,female,2
2_2_f2,7,133,512,1171,297.7,618.8,39103,39614,462.20000000000005,VisualSearch,female,2
2_2_f2,7,134,831,1072,304.9,662.2,39635,40465,418.79999999999995,VisualSearch,female,2
2_2_f2,7,135,230,1083,295.4,542.7,40492,40721,538.3,VisualSearch,female,2
2_2_f2,7,136,351,1124,685.8,356.3,40771,41121,724.7,VisualSearch,female,2
2_2_f2,8,1,453,1202,454.8,454.5,7,459,626.5,VisualSearch,female,2
2_2_f2,8,2,219,1267,849.9,362.2,510,728,718.8,VisualSearch,female,2
2_2_f2,8,3,99,1331,831,302.1,753,851,778.9,VisualSearch,female,2
2_2_f2,8,4,145,1388,785.6,331.2,884,1028,749.8,VisualSearch,female,2
2_2_f2,8,5,172,1420,566.2,192.5,1071,1242,888.5,VisualSearch,female,2
2_2_f2,8,6,160,1445,603.1,189.2,1258,1417,891.8,VisualSearch,female,2
2_2_f2,8,7,253,1465,489.8,105,1445,1697,976,VisualSearch,female,2
2_2_f2,8,8,310,1382,399.3,59,1722,2031,1022,VisualSearch,female,2
2_2_f2,8,9,206,1339,704.2,34,2066,2271,1047,VisualSearch,female,2
2_2_f2,8,10,194,1351,979.3,28.6,2309,2502,1052.4,VisualSearch,female,2
2_2_f2,8,11,232,1370,1398.7,91.7,2555,2786,989.3,VisualSearch,female,2
2_2_f2,8,12,136,1366,1297.1,55.8,2811,2946,1025.2,VisualSearch,female,2
2_2_f2,8,13,537,1290,1508.9,55.7,2977,3513,1025.3,VisualSearch,female,2
2_2_f2,8,14,140,1276,1043.3,103.6,3575,3714,977.4,VisualSearch,female,2
2_2_f2,8,15,185,1301,426.9,120,3774,3958,961,VisualSearch,female,2
2_2_f2,8,16,132,1330,357.4,110.9,3981,4112,970.1,VisualSearch,female,2
2_2_f2,8,17,362,1373,546.2,131.5,4148,4509,949.5,VisualSearch,female,2
2_2_f2,8,18,209,1465,425.3,942.1,4592,4800,138.89999999999998,VisualSearch,female,2
2_2_f2,8,19,189,1435,450,832.4,4829,5017,248.60000000000002,VisualSearch,female,2
2_2_f2,8,20,206,1406,442.1,1027.6,5066,5271,53.40000000000009,VisualSearch,female,2
2_2_f2,8,21,397,1554,533.9,721.7,5326,5722,359.29999999999995,VisualSearch,female,2
2_2_f2,8,22,269,1685,606.8,840.2,5771,6039,240.79999999999995,VisualSearch,female,2
2_2_f2,8,23,116,1698,791.4,767.6,6083,6198,313.4,VisualSearch,female,2
2_2_f2,8,24,458,1678,1006.7,832.5,6243,6700,248.5,VisualSearch,female,2
2_2_f2,8,25,241,1684,1031.4,830.1,6716,6956,250.89999999999998,VisualSearch,female,2
2_2_f2,8,26,174,1594,995.4,661.1,6998,7171,419.9,VisualSearch,female,2
2_2_f2,8,27,308,1539,717.3,610.8,7214,7521,470.20000000000005,VisualSearch,female,2
2_2_f2,8,28,217,1572,368.1,654.5,7574,7790,426.5,VisualSearch,female,2
2_2_f2,8,29,240,1583,303.3,530.9,7818,8057,550.1,VisualSearch,female,2
2_2_f2,8,30,416,1612,316.8,471.7,8080,8495,609.3,VisualSearch,female,2
2_2_f2,8,31,406,1597,400.1,459.7,8516,8921,621.3,VisualSearch,female,2
2_2_f2,8,32,217,1561,725.8,551.1,8975,9191,529.9,VisualSearch,female,2
2_2_f2,8,33,233,1560,684.2,535.7,9213,9445,545.3,VisualSearch,female,2
2_2_f2,8,34,122,1564,802.5,576.6,9480,9601,504.4,VisualSearch,female,2
2_2_f2,8,35,166,1567,1030.9,673.1,9647,9812,407.9,VisualSearch,female,2
2_2_f2,8,36,112,1557,1154.5,698.7,9956,10067,382.29999999999995,VisualSearch,female,2
2_2_f2,8,37,256,1496,1478,740.4,10107,10362,340.6,VisualSearch,female,2
2_2_f2,8,38,253,1433,1589,1020.3,10423,10675,60.700000000000045,VisualSearch,female,2
2_2_f2,8,39,252,1435,1521.4,475.2,10741,10992,605.8,VisualSearch,female,2
2_2_f2,8,40,301,1456,1400.8,408.7,11022,11322,672.3,VisualSearch,female,2
2_2_f2,8,41,139,1583,1372.3,604.9,11415,11553,476.1,VisualSearch,female,2
2_2_f2,8,42,242,1625,1355.5,523.8,11582,11823,557.2,VisualSearch,female,2
2_2_f2,8,43,290,1616,1301.2,440,11851,12140,641,VisualSearch,female,2
2_2_f2,8,44,164,1572,1467.9,364.1,12168,12331,716.9,VisualSearch,female,2
2_2_f2,8,45,262,1604,1346.5,266.9,12356,12617,814.1,VisualSearch,female,2
2_2_f2,8,46,236,1620,1176.8,359.7,12663,12898,721.3,VisualSearch,female,2
2_2_f2,8,47,309,1544,1075.7,292.7,12923,13231,788.3,VisualSearch,female,2
2_2_f2,8,48,214,1501,815.7,306.6,13266,13479,774.4,VisualSearch,female,2
2_2_f2,8,49,285,1520,602.9,192.7,13522,13806,888.3,VisualSearch,female,2
2_2_f2,8,50,259,1517,536.4,222.1,13831,14089,858.9,VisualSearch,female,2
2_2_f2,8,51,339,1517,745.4,352.8,14143,14481,728.2,VisualSearch,female,2
2_2_f2,8,52,287,1530,726.2,499.8,14526,14812,581.2,VisualSearch,female,2
2_2_f2,8,53,180,1545,298,381.6,14869,15048,699.4,VisualSearch,female,2
2_2_f2,8,54,240,1617,258,360.3,15077,15316,720.7,VisualSearch,female,2
2_2_f2,8,55,299,1614,298.1,101.5,15379,15677,979.5,VisualSearch,female,2
2_2_f2,8,56,290,1595,365,121.2,15709,15998,959.8,VisualSearch,female,2
2_2_f2,8,57,87,1597,316,107.2,16020,16106,973.8,VisualSearch,female,2
2_2_f2,8,58,270,1615,581.7,196.9,16156,16425,884.1,VisualSearch,female,2
2_2_f2,8,59,209,1615,652.3,70.9,16466,16674,1010.1,VisualSearch,female,2
2_2_f2,8,60,193,1565,1458.6,132.4,16739,16931,948.6,VisualSearch,female,2
2_2_f2,8,61,148,1519,1620,168.6,16979,17126,912.4,VisualSearch,female,2
2_2_f2,8,62,172,1463,1607,76.4,17152,17323,1004.6,VisualSearch,female,2
2_2_f2,8,63,167,1415,1580.9,32.2,17346,17512,1048.8,VisualSearch,female,2
2_2_f2,8,64,257,1380,1652.5,240.5,17566,17822,840.5,VisualSearch,female,2
2_2_f2,8,65,263,1363,1684.8,194.8,17844,18106,886.2,VisualSearch,female,2
2_2_f2,8,66,199,1376,1564.8,233.2,18207,18405,847.8,VisualSearch,female,2
2_2_f2,8,67,303,1379,1395,174.5,18433,18735,906.5,VisualSearch,female,2
2_2_f2,8,68,189,1366,1440.7,109.3,18759,18947,971.7,VisualSearch,female,2
2_2_f2,8,69,330,1420,1298.4,54.8,18974,19303,1026.2,VisualSearch,female,2
2_2_f2,8,70,275,1458,1647.7,203.8,19364,19638,877.2,VisualSearch,female,2
2_2_f2,8,71,180,1466,1678.9,229.7,19660,19839,851.3,VisualSearch,female,2
2_2_f2,8,72,279,1497,1631.7,213.3,19860,20138,867.7,VisualSearch,female,2
2_2_f2,8,73,345,1549,1632.5,697.8,20205,20549,383.20000000000005,VisualSearch,female,2
2_2_f2,8,74,143,1558,1668,1051.5,20609,20751,29.5,VisualSearch,female,2
2_2_f2,8,75,293,1556,1612.3,1008.9,20771,21063,72.10000000000002,VisualSearch,female,2
2_2_f2,8,76,227,1643,1414.4,1051.6,21090,21316,29.40000000000009,VisualSearch,female,2
2_2_f2,8,77,159,1625,1439.4,626.3,21377,21535,454.70000000000005,VisualSearch,female,2
