ParticipantID,Trial,Saccade,Direction,Amplitude,Duration,PeakVelocity,MeanVelocity,Blink,StartTime,EndTime,StartX,StartY,EndX,EndY,StartYClean,EndYClean,Task,ParticipantGender,SearchOrder
5_1_m2,2,3,RIGHT,5.81,34,290.84,170.87,false,1181,1214,711.7,565.4,1024.4,616.3,515.6,464.70000000000005,VisualSearch,male,2
5_1_m2,2,4,UP,4.82,37,239.89,130.37,false,1441,1477,1017.4,613.9,846.1,465.6,467.1,615.4,VisualSearch,male,2
5_1_m2,2,5,UP,5.5,37,320.03,148.75,false,1637,1673,850.3,475.3,743.8,272,605.7,809,VisualSearch,male,2
5_1_m2,2,6,DOWN,5.56,47,363.07,118.21,false,1927,1973,750.5,241.4,563,413.2,839.6,667.8,VisualSearch,male,2
5_1_m2,2,7,RIGHT,9.77,44,383.3,222.04,false,2122,2165,542.6,424.3,1042.4,292.9,656.7,788.1,VisualSearch,male,2
5_1_m2,2,8,DOWN,17.7,64,544.73,276.55,false,2349,2412,1013.9,315.2,1169.5,1064.3,765.8,16.700000000000045,VisualSearch,male,2
5_1_m2,2,9,UP,4.82,37,206.91,130.21,false,2598,2634,1155.3,1054,1311.7,873,27,208,VisualSearch,male,2
5_1_m2,2,10,UP,12.09,47,448.22,257.27,false,2730,2776,1296.5,886.1,1238.8,381.3,194.89999999999998,699.7,VisualSearch,male,2
5_1_m2,2,11,UP,2.25,25,143.11,89.83,false,2907,2931,1245.1,396.9,1246.6,308.2,684.1,772.8,VisualSearch,male,2
5_1_m2,2,12,LEFT,4.69,42,260.63,111.69,false,3123,3164,1251.2,304.5,998.2,300.2,776.5,780.8,VisualSearch,male,2
5_1_m2,2,13,RIGHT,1.56,19,97.79,82.19,false,3308,3326,976.7,302.7,1060.3,297.9,778.3,783.1,VisualSearch,male,2
5_1_m2,2,14,DOWN,1.15,19,72.21,60.64,false,3705,3723,1044.7,291.7,1028.3,335.2,789.3,745.8,VisualSearch,male,2
5_1_m2,2,15,LEFT,2.62,32,112.49,81.95,false,3896,3927,1028.9,334.6,925.5,265,746.4,816,VisualSearch,male,2
5_1_m2,2,16,.,0.46,8,42.67,57.15,false,4177,4184,939.8,271,915.8,274.6,810,806.4,VisualSearch,male,2
5_1_m2,2,17,LEFT,3.87,30,273.18,129.12,false,4527,4556,931.6,262.7,724.5,247.2,818.3,833.8,VisualSearch,male,2
5_1_m2,2,18,DOWN,2.83,26,183.26,108.79,false,4825,4850,708.7,241.7,644.2,342.4,839.3,738.6,VisualSearch,male,2
5_1_m2,2,19,DOWN,1.89,25,111.94,75.67,false,5121,5145,640.3,340,626.2,414.3,741,666.7,VisualSearch,male,2
5_1_m2,2,20,DOWN,1.75,22,107.47,79.61,false,5695,5716,599.4,406.5,639.6,470.1,674.5,610.9,VisualSearch,male,2
5_1_m2,2,21,.,0.04,82,32.05,0.46,true,5961,6042,620.6,474.7,622,475.8,606.3,605.2,VisualSearch,male,2
5_1_m2,2,22,.,0.08,67,16.76,1.23,true,6131,6197,679.2,487.6,682.7,489.7,593.4,591.3,VisualSearch,male,2
5_1_m2,2,23,RIGHT,1.44,24,88.23,59.96,false,6513,6536,899.4,372.9,969.4,348.6,708.1,732.4,VisualSearch,male,2
5_1_m2,2,24,RIGHT,2.24,24,145.82,93.34,false,6762,6785,951.7,349,1061.2,386.2,732,694.8,VisualSearch,male,2
5_1_m2,2,25,RIGHT,1.33,19,81.84,70.04,false,7263,7281,1044.3,392.9,1113.1,408.4,688.1,672.6,VisualSearch,male,2
5_1_m2,2,26,DOWN,1.52,20,91.87,76.09,false,7621,7640,1109.2,414.2,1085.5,472.3,666.8,608.7,VisualSearch,male,2
5_1_m2,2,27,RIGHT,2.86,32,131.93,89.31,false,7816,7847,1091.3,471,1234.7,426.7,610,654.3,VisualSearch,male,2
5_1_m2,2,28,RIGHT,3.28,31,161.67,105.93,false,8180,8210,1218.8,442.3,1394.7,471.7,638.7,609.3,VisualSearch,male,2
5_1_m2,2,29,DOWN,1.97,24,144.71,82.14,false,8439,8462,1381.2,480.9,1310.9,542,600.1,539,VisualSearch,male,2
5_1_m2,2,30,LEFT,2.14,39,134.54,54.84,false,8742,8780,1311.7,542.1,1193.9,544.7,538.9,536.3,VisualSearch,male,2
5_1_m2,2,31,UP,0.82,13,59.45,63.36,false,8888,8900,1188.7,557.5,1188.4,524.1,523.5,556.9,VisualSearch,male,2
5_1_m2,2,32,UP,0.75,11,54.47,67.91,false,9089,9099,1184.7,520.3,1185.3,490.2,560.7,590.8,VisualSearch,male,2
5_1_m2,2,33,LEFT,0.79,13,57.36,60.45,false,9313,9325,1173.7,486.8,1139.4,505.8,594.2,575.2,VisualSearch,male,2
5_1_m2,2,34,LEFT,1.38,19,92.81,72.63,false,9953,9971,1135.5,510,1074.3,477.8,571,603.2,VisualSearch,male,2
5_1_m2,2,35,.,0.49,8,44.59,60.76,false,10310,10317,1082.8,472.2,1102.9,459.6,608.8,621.4,VisualSearch,male,2
5_1_m2,2,36,LEFT,1.06,15,74.18,70.47,false,10460,10474,1094.7,452.6,1044.4,432.4,628.4,648.6,VisualSearch,male,2
5_1_m2,2,37,LEFT,1.34,21,86.44,63.91,false,10819,10839,1030.6,436.1,970.6,466.4,644.9,614.6,VisualSearch,male,2
5_1_m2,2,38,RIGHT,1,15,72,66.88,false,11205,11219,975.1,466.9,1018.7,491,614.1,590,VisualSearch,male,2
5_1_m2,2,39,.,0.37,9,36.83,41.55,false,11574,11582,1023.4,503.4,1003.2,501.5,577.6,579.5,VisualSearch,male,2
5_1_m2,2,40,.,0.43,9,39.52,47.83,false,11925,11933,980.5,498.5,978.9,481.3,582.5,599.7,VisualSearch,male,2
5_1_m2,2,41,DOWN,0.91,15,68.83,60.69,false,12458,12472,952.3,470.5,951.4,507,610.5,574,VisualSearch,male,2
5_1_m2,2,42,LEFT,1.25,19,89.25,65.89,false,13093,13111,954.5,514.1,887.2,505.8,566.9,575.2,VisualSearch,male,2
5_1_m2,2,43,LEFT,1.27,19,81.51,66.76,false,13423,13441,872.5,469.6,803.8,473.8,611.4,607.2,VisualSearch,male,2
5_1_m2,2,44,LEFT,0.89,15,62.28,59.16,false,13973,13987,809.8,490.2,766.6,506.3,590.8,574.7,VisualSearch,male,2
5_1_m2,2,45,LEFT,1.34,22,92.95,61.01,false,14362,14383,763.6,514.5,693.6,531.3,566.5,549.7,VisualSearch,male,2
5_1_m2,2,46,LEFT,1.02,19,61.9,53.83,false,14952,14970,677.5,539.6,632,564.2,541.4,516.8,VisualSearch,male,2
5_1_m2,2,47,LEFT,1.7,21,112.78,80.84,false,15147,15167,628.5,577.2,555.5,621.6,503.79999999999995,459.4,VisualSearch,male,2
5_1_m2,2,48,LEFT,1.12,17,76.75,66,false,15465,15481,563.1,628.4,500.1,628.1,452.6,452.9,VisualSearch,male,2
5_1_m2,2,49,RIGHT,2.54,26,150.14,97.87,false,15644,15669,492.2,625.7,633.2,641.6,455.29999999999995,439.4,VisualSearch,male,2
5_1_m2,2,50,RIGHT,2.91,35,131.9,83.12,false,16034,16068,610,638.4,747.7,576.2,442.6,504.79999999999995,VisualSearch,male,2
5_1_m2,2,51,DOWN,3.97,32,221.53,124.1,false,16611,16642,729.6,531.2,727.4,694.8,549.8,386.20000000000005,VisualSearch,male,2
5_1_m2,2,52,LEFT,2.97,31,167.6,95.79,false,17108,17138,728.4,696.9,565,721.8,384.1,359.20000000000005,VisualSearch,male,2
5_1_m2,2,53,RIGHT,3.2,27,179.39,118.45,false,17322,17348,586,722.3,764.4,739.7,358.70000000000005,341.29999999999995,VisualSearch,male,2
5_1_m2,2,54,DOWN,1.55,22,103.13,70.5,false,17740,17761,754.1,747.1,725.4,809.8,333.9,271.20000000000005,VisualSearch,male,2
5_1_m2,2,55,DOWN,0.96,17,63.61,56.64,false,18136,18152,731.7,823.9,759.9,859.8,257.1,221.20000000000005,VisualSearch,male,2
5_1_m2,2,56,DOWN,1.72,21,97.84,81.76,false,18856,18876,771.7,865,755.3,940,216,141,VisualSearch,male,2
5_1_m2,2,57,RIGHT,1.62,22,107.11,73.79,false,19305,19326,762.6,951.2,840.8,911.7,129.79999999999995,169.29999999999995,VisualSearch,male,2
5_1_m2,2,58,UP,0.81,14,61.28,57.5,false,19486,19499,820.7,915,844.4,884.5,166,196.5,VisualSearch,male,2
5_1_m2,2,59,RIGHT,1.25,19,74.5,65.9,false,20198,20216,842.1,888.6,902.4,918.5,192.39999999999998,162.5,VisualSearch,male,2
5_1_m2,2,60,RIGHT,1.88,23,122.38,81.92,false,20516,20538,897.2,928.6,996.4,896.1,152.39999999999998,184.89999999999998,VisualSearch,male,2
5_1_m2,2,61,DOWN,2.03,24,100.52,84.77,false,21078,21101,1004,903.6,1012.5,994.6,177.39999999999998,86.39999999999998,VisualSearch,male,2
5_1_m2,3,1,UP,4.01,36,145.61,111.51,false,126,161,1004.2,1004.2,1035.2,827.4,76.79999999999995,253.60000000000002,VisualSearch,male,2
5_1_m2,3,2,LEFT,8.4,52,316.98,161.49,false,595,646,1026.1,810,551.7,858.6,271,222.39999999999998,VisualSearch,male,2
5_1_m2,3,3,RIGHT,13.06,49,407.21,266.51,false,929,977,537.8,853.9,1275.2,987.4,227.10000000000002,93.60000000000002,VisualSearch,male,2
5_1_m2,3,4,RIGHT,1.36,19,92.41,71.77,false,1124,1142,1240.1,977.1,1314,954.6,103.89999999999998,126.39999999999998,VisualSearch,male,2
5_1_m2,3,5,LEFT,1.03,14,70.99,73.63,false,1433,1446,1293.5,988.1,1248.9,956.8,92.89999999999998,124.20000000000005,VisualSearch,male,2
5_1_m2,3,6,LEFT,1.45,19,102.53,76.55,false,1780,1798,1242.6,967.4,1163.4,990.4,113.60000000000002,90.60000000000002,VisualSearch,male,2
5_1_m2,3,7,LEFT,0.57,17,53.01,33.68,false,2482,2498,1153.2,990,1120.4,985.8,91,95.20000000000005,VisualSearch,male,2
5_1_m2,3,8,LEFT,1.65,20,112.24,82.41,false,2681,2700,1119.5,984.3,1024.1,982.5,96.70000000000005,98.5,VisualSearch,male,2
5_1_m2,3,9,LEFT,0.67,12,51.32,55.68,false,3141,3152,1029.2,984.6,997.1,1001.6,96.39999999999998,79.39999999999998,VisualSearch,male,2
5_1_m2,3,10,LEFT,1.3,19,89.2,68.26,false,3459,3477,1003.6,992.1,929,999.3,88.89999999999998,81.70000000000005,VisualSearch,male,2
5_1_m2,3,11,RIGHT,4.66,41,209.75,113.63,false,3626,3666,935.2,1007.6,1179.8,920.1,73.39999999999998,160.89999999999998,VisualSearch,male,2
5_1_m2,3,12,RIGHT,0.73,13,52.08,56.44,false,3841,3853,1161.4,924.7,1203.6,923.5,156.29999999999995,157.5,VisualSearch,male,2
5_1_m2,3,13,UP,1.18,19,62.14,61.91,false,4096,4114,1182.9,923,1168.8,872.1,158,208.89999999999998,VisualSearch,male,2
5_1_m2,3,14,LEFT,0.84,12,60.58,69.8,false,4426,4437,1165.4,859.4,1118.3,853.8,221.60000000000002,227.20000000000005,VisualSearch,male,2
5_1_m2,3,15,LEFT,2.25,25,138.91,89.95,false,4574,4598,1114.2,852.7,1001.7,807.3,228.29999999999995,273.70000000000005,VisualSearch,male,2
5_1_m2,3,16,RIGHT,1.11,18,70.97,61.5,false,4801,4818,989.5,807.7,1050.7,798.7,273.29999999999995,282.29999999999995,VisualSearch,male,2
5_1_m2,3,17,.,0.27,7,34.82,38.51,false,5084,5090,1031,798.4,1016.1,796.2,282.6,284.79999999999995,VisualSearch,male,2
5_1_m2,3,18,LEFT,1.49,21,102.89,71.05,false,5370,5390,1010.5,789.1,929.7,806.4,291.9,274.6,VisualSearch,male,2
5_1_m2,3,19,LEFT,1.58,21,109.01,75.32,false,5707,5727,936.4,811.1,854.4,838.3,269.9,242.70000000000005,VisualSearch,male,2
5_1_m2,3,20,LEFT,1.28,17,84.56,75.07,false,6098,6114,853.7,838.3,788.5,862.5,242.70000000000005,218.5,VisualSearch,male,2
5_1_m2,3,21,LEFT,3.68,31,186.85,118.78,false,6410,6440,799,859.3,589.3,845.8,221.70000000000005,235.20000000000005,VisualSearch,male,2
5_1_m2,3,22,UP,0.84,13,58.34,64.57,false,6598,6610,581.1,847.7,593.6,812.4,233.29999999999995,268.6,VisualSearch,male,2
5_1_m2,3,23,LEFT,1.21,17,84.31,71.35,false,7076,7092,594.3,824.8,525.2,830.9,256.20000000000005,250.10000000000002,VisualSearch,male,2
5_1_m2,3,24,DOWN,0.8,11,59.4,72.31,false,7699,7709,515.3,835.8,490.5,865.2,245.20000000000005,215.79999999999995,VisualSearch,male,2
5_1_m2,3,25,LEFT,1.47,20,103.08,73.44,false,8012,8031,495.2,868.9,421.7,902.4,212.10000000000002,178.60000000000002,VisualSearch,male,2
5_1_m2,3,26,UP,1.74,21,96.73,83.08,false,8271,8291,414.4,908.6,389.3,833.6,172.39999999999998,247.39999999999998,VisualSearch,male,2
5_1_m2,3,27,LEFT,0.8,13,57.32,61.82,false,8531,8543,383.3,833.5,336.4,835.5,247.5,245.5,VisualSearch,male,2
5_1_m2,3,28,.,0.46,9,39.25,50.96,false,8878,8886,331.3,829.2,308.6,840.1,251.79999999999995,240.89999999999998,VisualSearch,male,2
5_1_m2,3,29,RIGHT,8.55,42,335.35,203.69,false,9190,9231,300.2,833.8,794.3,855.2,247.20000000000005,225.79999999999995,VisualSearch,male,2
5_1_m2,3,30,RIGHT,1.55,20,107.71,77.5,false,9602,9621,763.4,860.6,849.9,847.7,220.39999999999998,233.29999999999995,VisualSearch,male,2
5_1_m2,3,31,UP,3.05,31,152.59,98.33,false,9775,9805,835.8,853.2,808.1,724.3,227.79999999999995,356.70000000000005,VisualSearch,male,2
5_1_m2,3,32,LEFT,1.79,21,114.14,85.17,false,10148,10168,804.2,730.6,707.9,710.1,350.4,370.9,VisualSearch,male,2
5_1_m2,3,33,.,0.41,9,41.2,45.88,false,10965,10973,690.3,714.3,669,707.5,366.70000000000005,373.5,VisualSearch,male,2
5_1_m2,3,34,LEFT,3.63,27,210.9,134.5,false,11363,11389,665.7,711.4,461.8,730.8,369.6,350.20000000000005,VisualSearch,male,2
5_1_m2,3,35,LEFT,1.53,20,98.89,76.57,false,11738,11757,463.4,722.3,376,728.1,358.70000000000005,352.9,VisualSearch,male,2
5_1_m2,3,36,LEFT,2.18,27,119.14,80.58,false,12154,12180,379,724.4,252.8,728.1,356.6,352.9,VisualSearch,male,2
5_1_m2,3,37,.,0.48,9,43.43,53.17,false,12525,12533,253.3,727.3,225.5,730,353.70000000000005,351,VisualSearch,male,2
5_1_m2,3,38,RIGHT,14.93,61,451.98,244.79,false,12650,12710,228.2,731.1,1083.1,784.5,349.9,296.5,VisualSearch,male,2
5_1_m2,3,39,RIGHT,2.44,26,138.42,94,false,13037,13062,1065.7,793.9,1202.3,780.6,287.1,300.4,VisualSearch,male,2
5_1_m2,3,40,UP,4.05,32,178.23,126.42,false,13570,13601,1169.6,791.8,1226.2,626.9,289.20000000000005,454.1,VisualSearch,male,2
5_1_m2,3,41,LEFT,9.54,43,364.08,221.86,false,13828,13870,1219.5,640.1,843.1,372.9,440.9,708.1,VisualSearch,male,2
5_1_m2,3,42,RIGHT,3.88,28,228.2,138.58,false,14146,14173,854.5,364.8,1063.7,370.4,716.2,710.6,VisualSearch,male,2
5_1_m2,3,43,LEFT,17.76,74,598.45,240.07,false,14307,14380,1042.7,374.5,306.4,882.7,706.5,198.29999999999995,VisualSearch,male,2
5_1_m2,3,44,UP,1.39,18,92.88,76.95,false,14535,14552,315.6,879.1,311.1,817.9,201.89999999999998,263.1,VisualSearch,male,2
5_1_m2,3,45,LEFT,0.69,13,49.49,52.81,false,14837,14849,302.3,814.7,261.9,814.4,266.29999999999995,266.6,VisualSearch,male,2
5_1_m2,3,46,RIGHT,19.05,60,477.41,317.46,false,15155,15214,263,815.7,1359.6,996.3,265.29999999999995,84.70000000000005,VisualSearch,male,2
5_1_m2,3,47,UP,0.83,14,59.22,59.14,false,15425,15438,1297.8,1013.2,1326.1,982.4,67.79999999999995,98.60000000000002,VisualSearch,male,2
5_1_m2,3,48,LEFT,2.17,23,134.97,94.35,false,15740,15762,1329.2,993.4,1203.6,980.9,87.60000000000002,100.10000000000002,VisualSearch,male,2
5_1_m2,3,49,UP,10.43,44,433.47,237.01,false,15919,15962,1201.3,977.6,1519.4,593.9,103.39999999999998,487.1,VisualSearch,male,2
5_1_m2,3,50,LEFT,11.54,61,415.25,189.1,false,16310,16370,1495,608.2,950.1,366.2,472.79999999999995,714.8,VisualSearch,male,2
5_1_m2,3,51,UP,1.83,22,131.03,83.26,false,16711,16732,917.6,366.1,953,299,714.9,782,VisualSearch,male,2
5_1_m2,3,52,LEFT,8.22,54,357.12,152.3,false,16944,16997,936.2,309.8,490.8,337.1,771.2,743.9,VisualSearch,male,2
5_1_m2,3,53,UP,0.89,18,63.41,49.21,false,17624,17641,463.2,335.1,490.9,306.2,745.9,774.8,VisualSearch,male,2
5_1_m2,3,54,DOWN,13.35,253,1312.34,52.77,true,18303,18555,483.4,339.8,971.6,752.1,741.2,328.9,VisualSearch,male,2
5_1_m2,3,55,UP,9.62,47,385.99,204.74,false,18876,18922,968.9,739.6,1297.3,428.4,341.4,652.6,VisualSearch,male,2
5_1_m2,3,56,DOWN,9.34,43,416.9,217.22,false,19088,19130,1267.8,442.1,1469.5,801.7,638.9,279.29999999999995,VisualSearch,male,2
5_1_m2,3,57,UP,1.96,25,103.71,78.35,false,19626,19650,1439.7,824.7,1442.3,740.2,256.29999999999995,340.79999999999995,VisualSearch,male,2
5_1_m2,3,58,LEFT,7.44,53,405.24,140.36,false,20051,20103,1451.3,733.3,1077.9,886.4,347.70000000000005,194.60000000000002,VisualSearch,male,2
5_1_m2,3,59,RIGHT,10.38,45,371.87,230.72,false,20445,20489,1039.6,914.8,1628.8,1043.2,166.20000000000005,37.799999999999955,VisualSearch,male,2
5_1_m2,3,60,LEFT,5.69,51,274.96,111.61,false,20791,20841,1590.3,1031.6,1251.9,1055.9,49.40000000000009,25.09999999999991,VisualSearch,male,2
5_1_m2,3,61,RIGHT,1.08,15,72.27,72.3,false,20996,21010,1228.8,1069,1292.8,1066.3,12,14.700000000000045,VisualSearch,male,2
5_1_m2,4,1,UP,13.52,52,454.05,259.96,false,95,146,1278.5,1075.6,1413.5,493.9,5.400000000000091,587.1,VisualSearch,male,2
5_1_m2,4,2,LEFT,9.12,63,366.38,144.75,false,452,514,1396.4,535.4,923,669,545.6,412,VisualSearch,male,2
5_1_m2,4,3,UP,16.18,58,552.78,278.98,false,778,835,910.1,648.9,379.1,123,432.1,958,VisualSearch,male,2
5_1_m2,4,4,RIGHT,22.16,64,515.38,346.19,false,1153,1216,375.3,113.2,1589.6,260.9,967.8,820.1,VisualSearch,male,2
5_1_m2,4,5,UP,3.3,37,128.47,89.16,false,1479,1515,1545.3,272,1533.4,141.8,809,939.2,VisualSearch,male,2
5_1_m2,4,6,LEFT,6.96,39,302.83,178.36,false,1684,1722,1537.1,147.5,1158.3,158.3,933.5,922.7,VisualSearch,male,2
5_1_m2,4,7,RIGHT,8.47,44,294.78,192.54,false,2031,2074,1159.4,190.1,1598.7,84.5,890.9,996.5,VisualSearch,male,2
5_1_m2,4,8,RIGHT,1.23,16,82.82,76.91,false,2323,2338,1578.6,101.7,1637.9,77.2,979.3,1003.8,VisualSearch,male,2
5_1_m2,4,9,LEFT,3.75,31,202.6,120.97,false,2761,2791,1627.9,79.4,1435.9,135.1,1001.6,945.9,VisualSearch,male,2
5_1_m2,4,10,RIGHT,2.63,28,153.86,93.77,false,2942,2969,1434.8,140.8,1573.8,169.7,940.2,911.3,VisualSearch,male,2
5_1_m2,4,11,DOWN,0.83,14,58.93,59.03,false,3174,3187,1562.5,172.4,1543.8,202.2,908.6,878.8,VisualSearch,male,2
5_1_m2,4,12,UP,1.68,22,115.16,76.45,false,3296,3317,1546.2,207.9,1549.9,141.6,873.1,939.4,VisualSearch,male,2
5_1_m2,4,13,UP,0.61,27,40.3,22.52,false,3833,3859,1536.3,126.8,1536.1,102.9,954.2,978.1,VisualSearch,male,2
5_1_m2,4,14,DOWN,1.52,20,79,75.98,false,4396,4415,1538.4,118.6,1530,178.1,962.4,902.9,VisualSearch,male,2
5_1_m2,4,15,DOWN,1.33,20,90.26,66.43,false,4678,4697,1524.9,186.1,1561.6,231.6,894.9,849.4,VisualSearch,male,2
5_1_m2,4,16,DOWN,1.72,23,95.25,74.58,false,5228,5250,1558.8,244.3,1612,301,836.7,780,VisualSearch,male,2
5_1_m2,4,17,.,0.34,6,30.34,55.99,false,5429,5434,1606.8,306.6,1612,293.7,774.4,787.3,VisualSearch,male,2
5_1_m2,4,18,RIGHT,1.41,20,84.97,70.47,false,6274,6293,1588.1,316,1667.4,317.9,765,763.1,VisualSearch,male,2
5_1_m2,4,19,.,0.3,8,36.71,37.72,false,7129,7136,1650.7,329.8,1656.9,341.1,751.2,739.9,VisualSearch,male,2
5_1_m2,4,20,RIGHT,0.73,10,57.11,73.02,false,7509,7518,1656.2,350.8,1688.9,368.9,730.2,712.1,VisualSearch,male,2
5_1_m2,4,21,DOWN,0.76,13,56.74,58.09,false,8148,8160,1680,378.3,1705.9,402.8,702.7,678.2,VisualSearch,male,2
5_1_m2,4,22,.,0.28,6,37.11,47.48,false,8514,8519,1705.9,416.7,1719.6,423,664.3,658,VisualSearch,male,2
5_1_m2,4,23,DOWN,3.09,26,156.03,118.86,false,8791,8816,1720.9,438,1734.7,565.4,643,515.6,VisualSearch,male,2
5_1_m2,4,24,DOWN,1.68,21,101.27,79.9,false,9221,9241,1735.2,593.6,1758.1,662.7,487.4,418.29999999999995,VisualSearch,male,2
5_1_m2,4,25,UP,2.36,30,118.26,78.55,false,9373,9402,1757.8,664.1,1772.7,565,416.9,516,VisualSearch,male,2
5_1_m2,4,26,DOWN,2.38,24,138.38,99.19,false,9725,9748,1755.1,567.9,1739.9,668,513.1,413,VisualSearch,male,2
5_1_m2,4,27,DOWN,2.35,23,158.51,102.28,false,10035,10057,1724.8,676,1684.5,773.1,405,307.9,VisualSearch,male,2
5_1_m2,4,28,RIGHT,1.51,22,94.07,68.55,false,10593,10614,1682.2,798.8,1771.7,803.6,282.20000000000005,277.4,VisualSearch,male,2
5_1_m2,4,29,LEFT,1.34,20,89.69,66.96,false,10941,10960,1757,815.8,1678.6,805.5,265.20000000000005,275.5,VisualSearch,male,2
5_1_m2,4,30,.,0.49,8,43.47,60.94,false,11223,11230,1669.2,798.9,1644.7,787.8,282.1,293.20000000000005,VisualSearch,male,2
5_1_m2,4,31,UP,2.43,24,159.98,101.46,false,11375,11398,1639.8,784.9,1610.1,682.4,296.1,398.6,VisualSearch,male,2
5_1_m2,4,32,RIGHT,1.31,20,88.77,65.29,false,11701,11720,1584,663.2,1649.6,636.2,417.79999999999995,444.79999999999995,VisualSearch,male,2
5_1_m2,4,33,RIGHT,0.74,14,56.8,53.02,false,12303,12316,1641.9,633.7,1684.6,630.4,447.29999999999995,450.6,VisualSearch,male,2
5_1_m2,4,34,LEFT,0.83,15,60.79,55.27,false,12549,12563,1687.5,631.7,1652.2,608.1,449.29999999999995,472.9,VisualSearch,male,2
5_1_m2,4,35,DOWN,0.77,13,58.32,59.6,false,12802,12814,1641,596.1,1640.5,628.6,484.9,452.4,VisualSearch,male,2
5_1_m2,4,36,LEFT,0.77,12,59.07,63.81,false,13127,13138,1644.9,645.8,1603.2,635.3,435.20000000000005,445.70000000000005,VisualSearch,male,2
5_1_m2,4,37,UP,6.7,354,249.54,18.93,true,13437,13790,1584.6,606.3,1757.7,360.1,474.70000000000005,720.9,VisualSearch,male,2
5_1_m2,4,38,LEFT,6.25,379,267.03,16.49,true,13892,14270,1820.5,358.5,1547,523.5,722.5,557.5,VisualSearch,male,2
5_1_m2,4,39,LEFT,0.74,16,59,46.07,false,14449,14464,1525.6,528.9,1493.9,548.4,552.1,532.6,VisualSearch,male,2
5_1_m2,4,40,DOWN,3.04,32,147.41,95.06,false,14839,14870,1493.4,549.2,1485.3,675.6,531.8,405.4,VisualSearch,male,2
5_1_m2,4,41,RIGHT,1.56,20,98.59,77.9,false,15337,15356,1484.2,690.4,1572.9,697.9,390.6,383.1,VisualSearch,male,2
5_1_m2,4,42,LEFT,3.37,26,199.86,129.47,false,15747,15772,1576.1,696.8,1409.5,769.5,384.20000000000005,311.5,VisualSearch,male,2
5_1_m2,4,43,DOWN,2.3,27,135.84,85.12,false,16026,16052,1395.2,772.6,1440.3,866.8,308.4,214.20000000000005,VisualSearch,male,2
5_1_m2,4,44,.,0.26,6,38.82,43.88,false,16567,16572,1414.9,859.6,1406.6,849.9,221.39999999999998,231.10000000000002,VisualSearch,male,2
5_1_m2,4,45,DOWN,1.38,19,97.58,72.87,false,16861,16879,1402.9,838.4,1349.2,883.5,242.60000000000002,197.5,VisualSearch,male,2
5_1_m2,4,46,DOWN,1.88,23,114.67,81.53,false,17315,17337,1352.4,888.7,1412.2,959,192.29999999999995,122,VisualSearch,male,2
5_1_m2,4,47,LEFT,1.14,16,81.71,71.09,false,18019,18034,1407.9,985.2,1342.7,996.8,95.79999999999995,84.20000000000005,VisualSearch,male,2
5_1_m2,4,48,UP,0.75,14,51.44,53.65,false,18291,18304,1332.2,999.9,1331,965.7,81.10000000000002,115.29999999999995,VisualSearch,male,2
5_1_m2,4,49,DOWN,1.83,23,102.73,79.62,false,18553,18575,1319.6,960,1312.7,1043.7,121,37.299999999999955,VisualSearch,male,2
5_1_m2,4,50,LEFT,1.35,23,87.96,58.57,false,18885,18907,1312.2,1043.2,1245.2,1010.1,37.799999999999955,70.89999999999998,VisualSearch,male,2
5_1_m2,4,51,UP,2.92,35,134.97,83.35,false,19212,19246,1241,998.4,1247.5,867.8,82.60000000000002,213.20000000000005,VisualSearch,male,2
5_1_m2,4,52,DOWN,3.27,33,146.29,99.15,false,20040,20072,1243.4,879.8,1196.4,1022.6,201.20000000000005,58.39999999999998,VisualSearch,male,2
5_1_m2,4,53,LEFT,2.22,23,135.52,96.6,false,20353,20375,1194,1018,1083.1,1071.9,63,9.099999999999909,VisualSearch,male,2
5_1_m2,4,54,UP,3.98,34,193.93,116.95,false,20657,20690,1069.9,1068.7,1133.1,894.9,12.299999999999955,186.10000000000002,VisualSearch,male,2
5_1_m2,4,55,DOWN,1.42,20,97.34,71.11,false,21038,21057,1125.9,901.4,1069.7,947.3,179.60000000000002,133.70000000000005,VisualSearch,male,2
5_1_m2,5,1,RIGHT,2.01,23,130.18,87.34,false,69,91,1069.5,947.2,1166.7,899,133.79999999999995,182,VisualSearch,male,2
5_1_m2,5,2,UP,7.2,39,268.92,184.65,false,459,497,1159.4,905.6,890.6,673.9,175.39999999999998,407.1,VisualSearch,male,2
5_1_m2,5,3,UP,8.41,44,298.59,191.14,false,642,685,892.6,662.3,1085.3,353.9,418.70000000000005,727.1,VisualSearch,male,2
5_1_m2,5,4,RIGHT,11.18,46,387.53,243.06,false,961,1006,1064.8,355,1671.7,446.5,726,634.5,VisualSearch,male,2
5_1_m2,5,5,LEFT,3.79,31,200.08,122.23,false,1311,1341,1626.4,468.3,1416.5,494.3,612.7,586.7,VisualSearch,male,2
5_1_m2,5,6,DOWN,0.78,14,59.59,55.86,false,1590,1603,1402.1,509.7,1382.2,538,571.3,543,VisualSearch,male,2
5_1_m2,5,7,RIGHT,4.58,32,290.95,142.98,false,1686,1717,1377,533.8,1579,420,547.2,661,VisualSearch,male,2
5_1_m2,5,8,LEFT,2.48,286,304.57,8.67,true,1777,2062,1565.8,392.3,1438.3,430.5,688.7,650.5,VisualSearch,male,2
5_1_m2,5,9,DOWN,3.04,25,197.33,121.59,false,2219,2243,1401.6,434.6,1369.1,555.4,646.4,525.6,VisualSearch,male,2
