ParticipantID,Trial,Saccade,CURRENT_SAC_DIRECTION,CURRENT_SAC_AMPLITUDE,CURRENT_SAC_PEAK_VELOCITY,CURRENT_SAC_AVG_VELOCITY,CURRENT_SAC_START_TIME,CURRENT_SAC_END_TIME,Duration,CURRENT_SAC_START_X,CURRENT_SAC_START_Y,CURRENT_SAC_END_X,CURRENT_SAC_END_Y,CURRENT_SAC_CONTAINS_BLINK,Condition,Order,Task,ParticipantGender,Stimulus,ActorGender,Directionality,Ostension,Year
forMAM1,1,19,DOWN,4.74,276.76,163.3,4417,4445,29,401.1,710.1,487.5,905.8,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,1,20,RIGHT,16.29,313.72,229.49,4643,4713,71,481.6,922,1435.4,937.1,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,1,21,UP,4.75,201.66,89.53,4903,4955,53,1425.6,941,1461.7,734.5,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,1,22,LEFT,3.45,193.28,118.92,5049,5077,29,1455.5,725.5,1260.6,715.3,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,1,23,UP,3.52,163.51,90.16,5277,5315,39,1238.6,721,1293.6,580.6,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,1,24,RIGHT,5.65,214.99,115.25,5548,5596,49,1288,580.5,1603.2,553.3,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,1,25,DOWN,2.71,168.68,112.77,5915,5938,24,1609.1,549.6,1679.6,650.6,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,1,26,LEFT,6.39,246.63,118.36,6312,6365,54,1668.1,656.7,1325.4,753.2,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,1,27,UP,8.44,266.9,153.51,6542,6596,55,1305.3,758.9,1067.8,458.4,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,1,28,LEFT,3.97,181.53,94.41,6735,6776,42,1069.7,461.4,918.8,349.9,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,1,29,LEFT,3.5,150.99,92.03,6988,7025,38,920.9,353.1,751.7,292.9,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,1,30,DOWN,3.65,209.19,135.22,7176,7202,27,748.1,303.7,828.8,435.3,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,1,31,DOWN,2.28,144.64,91.17,7445,7469,25,839.6,440.9,838.9,532.3,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,1,32,LEFT,5.91,188.01,131.24,7635,7679,45,845.4,522.7,520.2,513.9,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,1,33,LEFT,4.15,152.53,101.13,7997,8037,41,536,513.8,303.9,528.8,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,1,34,DOWN,2.78,182.54,111.14,8295,8319,25,309.8,535,301.3,650.7,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,1,35,DOWN,3.93,237.14,145.69,8580,8606,27,302,643.5,318.6,812,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,1,36,RIGHT,0.9,68.28,53.09,8807,8823,17,321.3,823.5,363.4,847.5,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,1,37,RIGHT,4.32,237.23,130.91,8997,9029,33,355.1,839.3,602.3,870.4,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,1,38,RIGHT,6.33,272.81,143.92,9164,9207,44,598,881.6,948.6,815.9,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,1,39,.,0.49,55.25,25.87,9494,9512,19,942.9,825.2,968.9,817.8,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,1,40,RIGHT,7.62,270.8,141.18,9679,9732,54,967.4,816.6,1400.8,840.8,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,1,41,UP,6.8,261.45,119.36,9955,10011,57,1398.3,854.7,1663.9,638.7,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,1,42,UP,5.67,211.12,123.32,10296,10341,46,1656.4,622.3,1462.3,436.4,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,1,43,LEFT,3.98,176.09,107.64,10547,10583,37,1454.1,444,1251,505.5,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,1,44,UP,10.19,283.07,175.75,10728,10785,58,1249.7,508.3,1604.7,191.4,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,1,45,LEFT,11.7,274.95,205.29,11021,11077,57,1584.3,220.8,958.2,131.6,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,2,1,LEFT,8.38,230.22,164.27,88,138,51,946.6,129.6,508.1,211,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,2,2,DOWN,2.59,173.07,103.55,345,369,25,512.1,214.1,601.5,292.7,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,2,3,RIGHT,3.05,173.93,122.15,533,557,25,593.1,289.8,758.4,286.5,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,2,4,DOWN,3.81,274.32,92.83,714,754,41,775.4,315.9,890.1,440.7,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,2,5,UP,6.36,225.5,111.57,968,1024,57,891.9,458.8,727.7,238.4,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,2,6,RIGHT,0.52,45.02,32.39,1202,1217,16,712.9,221.1,740.5,224.1,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,2,7,DOWN,10.32,378.1,171.92,1322,1381,60,729.1,226.6,1010.4,582.5,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,2,8,UP,1.51,103.33,75.3,1582,1601,20,1002.2,593,963.1,539.1,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,2,9,DOWN,2.63,171.05,101.16,1856,1881,26,968.5,546.2,1068.7,623.4,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,2,10,DOWN,8.28,310.99,172.49,2181,2228,48,1064.4,615.4,1038.1,972.1,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,2,11,LEFT,3.27,169.99,99.06,2426,2458,33,1043.3,981,867.1,929.2,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,2,12,LEFT,4.26,182.59,109.23,2604,2642,39,872.3,934.2,660.4,841.1,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,2,13,LEFT,1.29,91.69,71.61,2785,2802,18,660.5,844.1,588.5,832,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,2,14,RIGHT,5.17,275.11,107.78,3001,3048,48,586.2,830.3,846.1,940.6,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,2,15,UP,15.51,431.78,272.12,3174,3230,57,860.2,953.1,1205.8,353.5,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,2,16,RIGHT,1.52,94.33,76.1,3412,3431,20,1191.5,363.7,1254.1,324.6,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,2,17,LEFT,4.15,220.3,92.3,3647,3691,45,1260.5,321.2,1083,422.4,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,2,18,LEFT,2.02,119.25,84.32,3943,3966,24,1058.3,427.7,966.3,471.7,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,2,19,DOWN,2.31,144.2,100.33,4139,4161,23,975.6,482.1,981.7,575.1,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,2,20,DOWN,3.22,186.73,114.96,4511,4538,28,981.8,578.8,991.5,711.7,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,2,21,LEFT,6.77,214.03,150.48,4951,4995,45,995.9,706.7,654.1,590,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,2,22,LEFT,2.02,124.26,87.74,5117,5139,23,649.4,600.5,537,600.7,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,2,23,UP,11.23,324.59,216.02,5442,5493,52,522.6,602.6,771.9,191.2,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,2,24,LEFT,0.68,49.82,52.09,5699,5711,13,774.3,199.9,742.8,213.1,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,2,25,RIGHT,6.05,274.06,123.45,5885,5933,49,747.9,213.1,1049,302.1,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,2,26,LEFT,3.37,191.1,120.47,6237,6264,28,1061.3,319.1,913.2,396.1,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,2,27,LEFT,0.92,79.47,40.08,6450,6472,23,916.1,395.4,868,404.9,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,2,28,DOWN,1.01,79.09,45.78,6643,6664,22,869.8,396.5,905.2,426.8,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,2,29,LEFT,4.56,201.17,93.05,6866,6914,49,900.5,425.7,652.8,430.9,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,2,30,LEFT,0.5,45.98,27.86,7204,7221,18,636.2,431.6,612.9,442.2,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,2,31,DOWN,3.58,255.57,79.45,7412,7456,45,618.2,439.8,533.1,570.5,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,2,32,RIGHT,14.45,365.99,174.14,7606,7688,83,531.8,592.7,1261.8,870.6,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,2,33,LEFT,2.21,140.97,91.91,7923,7946,24,1246.8,881,1121.6,869,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,2,34,LEFT,4.42,216.23,36.53,8191,8311,121,1101.1,873.6,876.7,965.1,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,2,35,UP,3.41,176.3,92.2,8415,8451,37,882.7,960.4,969.1,825.6,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,2,36,UP,2.03,146.56,88.04,8602,8624,23,965.7,830.9,970.3,744.3,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,2,37,UP,3.84,194.63,137.27,8860,8887,28,966.8,746.9,994.9,588.6,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,2,38,LEFT,0.61,48.89,55.36,9122,9132,11,985.3,565.1,956.6,577.7,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,2,39,LEFT,0.67,50.6,55.87,9333,9344,12,952.5,576,919.6,588.2,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,2,40,RIGHT,5.4,250.57,114.81,9452,9498,47,921.6,582.9,1212.5,541.4,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,2,41,RIGHT,1.01,83.58,46.03,9839,9860,22,1221,539.5,1276.1,546,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,2,42,UP,1.64,112.02,74.35,10012,10033,22,1269.6,548.7,1209.2,499.6,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,2,43,RIGHT,3.86,189.59,120.7,10236,10267,32,1206,507,1418.3,492.7,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,2,44,DOWN,2.57,158.09,116.87,10522,10543,22,1407.9,493.4,1421.3,598.1,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,2,45,LEFT,4.75,238.46,148.56,10936,10967,32,1424.8,610,1224.6,741.9,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,2,46,RIGHT,5.14,249.04,155.75,11115,11147,33,1202.6,746.2,1458.4,644.4,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,3,1,UP,0.56,43.87,56.46,94,103,10,1454.1,641.7,1440.9,620.3,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,3,2,LEFT,7.21,294.94,138.62,391,442,52,1437.2,618.6,1130,818.8,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,3,3,LEFT,2.23,152.07,101.53,638,659,22,1105.3,837.8,1013.4,772.1,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,3,4,LEFT,4.97,193.11,97.45,822,872,51,988.8,761.3,711,785.1,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,3,5,UP,2.25,122.01,64.16,1102,1136,35,688.2,791.4,654.1,699.5,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,3,6,UP,12.22,352.77,244.33,1265,1314,50,648.5,703.6,1044.7,303.4,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,3,7,LEFT,9.4,205.6,144.56,1567,1631,65,1026.5,305.9,516.8,300.4,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,3,8,LEFT,6.53,246.84,151.8,1829,1871,43,528,306.4,263.3,487.4,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,3,9,RIGHT,3.54,201.42,76.85,2191,2236,46,282.2,490,463.8,431.8,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,3,10,DOWN,7.1,324.21,126.77,2299,2354,56,474.2,432.1,283.2,690.8,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,3,11,LEFT,0.63,53.81,33.42,2507,2525,19,274.2,707.1,238.7,714.9,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,3,12,DOWN,1.74,155.43,54.34,2665,2696,32,248.1,713.1,304.9,775.3,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,3,13,UP,2.85,184.47,118.69,2938,2961,24,316.3,782.9,315.6,660.7,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,3,14,DOWN,4.07,228.71,135.53,3166,3195,30,299.5,655,267.1,828.8,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,3,15,UP,0.52,49.22,27.19,3388,3406,19,275.8,825.5,282.8,803.4,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,3,16,RIGHT,22.4,325.87,217.49,3642,3744,103,286.9,810.7,1604.8,858.3,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,3,17,LEFT,4.1,143.44,81.98,3967,4016,50,1622.2,870,1392.8,819.4,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,3,18,LEFT,3.34,203.17,133.69,4122,4146,25,1392.2,815.9,1242.7,908.2,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,3,19,UP,4.7,193.18,111.91,4396,4437,42,1219.8,929.1,1039.5,777.4,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,3,20,UP,11.45,300.81,208.16,4666,4720,55,1035.7,780.4,1216.3,330.6,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,3,21,LEFT,4.22,163.92,111.05,4906,4943,38,1198.1,328.6,1012.3,233.6,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,3,22,LEFT,5.1,166.32,124.35,5052,5092,41,1008.7,228.9,805.3,97.1,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,3,23,LEFT,9.88,241.15,176.49,5248,5303,56,796.7,104.3,270.8,198.3,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,3,24,DOWN,3.99,241.45,159.42,5646,5670,25,288.7,196.2,311.4,354.6,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,3,25,.,0.46,40.77,51.23,5874,5882,9,317.8,385.4,294.6,393.8,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,3,26,RIGHT,20.96,377.45,222.95,6074,6167,94,310.8,398,1453.9,616.4,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,3,27,LEFT,4.64,213.87,98.82,6464,6510,47,1468.2,631.3,1209.8,656.1,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,3,28,RIGHT,8.37,274.75,144.33,6711,6768,58,1174.2,658.6,1648.4,679.6,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,3,29,.,0.5,55.43,26.26,7070,7088,19,1659.6,695.6,1678.6,679.5,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,3,30,.,0.25,28.9,35.15,7203,7209,7,1685.8,674.3,1696.6,667.4,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,3,31,LEFT,8.35,269.33,181.48,7316,7361,46,1691.5,662.5,1228.6,751.9,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,3,32,LEFT,1.53,115.44,63.72,7651,7674,24,1207.8,750.4,1135.8,786.1,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,3,33,RIGHT,3.91,208.64,95.46,7848,7888,41,1135.5,787,1331.6,710.9,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,3,34,LEFT,6.06,236.84,144.35,8193,8234,42,1338.2,713.4,1005.7,770.6,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,3,35,LEFT,0.88,73.19,42.05,8436,8456,21,1002.3,775,952.8,773.5,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,3,36,UP,1.72,124.48,81.83,8588,8608,21,957.3,772,915.9,706.5,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,3,37,RIGHT,4.55,236.71,103.33,8762,8805,44,908.1,707.4,1136.5,792.6,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,3,38,LEFT,12.45,258.88,166.05,9170,9244,75,1149.7,794.2,439.2,793.8,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,3,39,LEFT,1.92,117.81,83.52,9385,9407,23,423.8,799.4,312.1,799.1,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,3,40,LEFT,0.74,53.85,52.58,9692,9705,14,307.2,802.4,264,803.9,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,3,41,RIGHT,0.81,58.12,53.98,9976,9990,15,279.7,802.6,322.6,787.5,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,3,42,RIGHT,5.87,230.49,139.82,10069,10110,42,309.6,789.1,556.9,970.5,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,3,43,LEFT,1.25,85,69.45,10291,10308,18,554.6,961.5,498.9,998.7,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,3,44,RIGHT,11.45,331.13,184.66,10395,10456,62,503.5,997.5,1161.1,914.1,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,3,45,RIGHT,2.83,158.3,101.13,10674,10701,28,1171,921.2,1327.2,959.8,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,3,46,UP,22.93,422.89,252,10929,11019,91,1313.7,962.3,844.5,66.1,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,4,1,LEFT,8.15,223.08,159.79,231,281,51,673.9,99.1,225.9,124.7,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,4,2,RIGHT,3.12,201.27,124.77,521,545,25,238.8,131.3,369.7,213,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,4,3,UP,5.62,220.9,124.9,695,739,45,366.7,222,193.6,35.5,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,4,4,RIGHT,16.22,376.07,257.52,901,963,63,202.5,39.9,1094.1,77.1,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,4,5,RIGHT,7.73,277.5,143.19,1235,1288,54,1079.7,84.8,1449.8,226.3,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,4,6,UP,7.64,417.73,181.92,1641,1682,42,1454.5,236.2,1669.1,-24.6,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,4,7,LEFT,15.05,471.95,246.79,1812,1872,61,1667.4,-19.2,1081.4,404,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,4,8,LEFT,5.09,183.01,118.35,2149,2191,43,1082.5,399,821.7,335.7,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,4,9,DOWN,6.89,286.31,123.08,2400,2455,56,817.6,341.4,909.6,609.7,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,4,10,LEFT,11.13,288.59,159.07,2775,2844,70,909.5,626.6,352.6,853.3,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,4,11,LEFT,1.85,117.42,84.21,3072,3093,22,339.1,868.9,242.5,908.7,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,4,12,RIGHT,11.54,311.38,180.28,3246,3309,64,240.5,905.7,912.1,869.9,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,4,13,UP,5.74,218.38,122.22,3641,3687,47,921.1,876.6,811.2,646.3,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,4,14,RIGHT,2.22,141.51,100.74,4048,4069,22,802.9,644.8,906.4,596.4,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,4,15,RIGHT,13.32,317.11,221.99,4234,4293,60,930.5,592.2,1632.1,804.4,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,4,16,LEFT,7.95,298.36,149.93,4521,4573,53,1624.9,808.8,1275.8,1047.5,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,4,17,UP,4.21,161.75,102.66,4747,4787,41,1258.5,1062.3,1146.8,892.3,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,4,18,UP,5.91,232.45,134.42,5082,5125,44,1139,894.1,1361.9,702.8,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,4,19,RIGHT,6.64,233.26,130.19,5282,5332,51,1355.8,707,1711.9,608.5,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,4,20,UP,4.58,160.47,101.85,5585,5629,45,1713,610.2,1653.4,425.6,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,4,21,LEFT,7.79,233.68,165.81,5721,5767,47,1646.7,432.8,1230.4,526,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,4,22,DOWN,3.1,190.7,124.08,5965,5989,25,1223.3,524.4,1321.5,628.6,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,4,23,UP,4.98,151.09,101.64,6247,6295,49,1325.8,652.9,1264.2,454.6,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,4,24,UP,8.83,238.66,152.18,6606,6663,58,1270.7,461.3,1087.8,140,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,4,25,LEFT,8.65,225.73,163.12,6908,6960,53,1088.9,141.9,633.5,75.2,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,4,26,LEFT,2.92,146.98,94.31,7236,7266,31,635.3,75.3,490.2,121.5,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,4,27,DOWN,5.79,263.2,101.57,7511,7567,57,500.4,122.1,431,345,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,4,28,DOWN,3.06,179.85,122.25,7764,7788,25,443.9,368.2,474.9,489,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,4,29,DOWN,3.2,183.81,118.39,7970,7996,27,485.7,505,589.3,611.5,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,4,30,DOWN,2.06,132.98,98.23,8207,8227,21,584.7,623.3,570.8,708.9,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,4,31,RIGHT,3.02,183.14,111.69,8418,8444,27,570.7,722.7,739.9,731.7,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,4,32,LEFT,3.07,171.63,105.7,8593,8621,29,735.6,729.7,574.7,777.8,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,4,33,RIGHT,10.8,327.95,180.03,8873,8932,60,574.5,782.8,1149.4,637.7,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,4,34,RIGHT,1.79,145.97,57.82,9110,9140,31,1162.1,640.5,1261.2,647.7,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,4,35,RIGHT,1.82,118.67,82.56,9271,9292,22,1266.9,651.2,1351.1,609.3,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,4,36,UP,2.33,396.67,29.48,9410,9488,79,1337,610.6,1370.1,518.4,1,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,4,37,DOWN,2.42,145.15,101.03,9964,9987,24,1354.6,503.8,1320.4,599.6,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,4,38,LEFT,2.85,161.65,114.16,10284,10308,25,1321.3,608.6,1165.8,587.4,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,4,39,UP,0.81,58.49,57.98,10735,10748,14,1146.4,580.9,1141.1,548.1,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,4,40,LEFT,2.2,132.91,91.87,10986,11009,24,1136.5,550.5,1038.4,603.2,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,5,1,RIGHT,5.86,224.77,139.63,42,83,42,1043.3,609,1367.8,597.2,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,5,2,UP,6.55,180.14,80.86,437,517,81,1355.4,604.4,1131.8,396.7,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,5,3,LEFT,5.57,194.22,126.62,751,794,44,1125.6,380.3,908,230.1,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,5,4,LEFT,12.33,291.92,205.46,932,991,60,908,229.4,322.9,478.3,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,5,5,RIGHT,3.62,229.53,139.26,1186,1211,26,331.9,476,479.1,578.7,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,5,6,DOWN,2.18,137.54,94.91,1412,1434,23,477.5,589.1,403.5,662,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
forMAM1,5,7,RIGHT,8.8,283.91,183.38,1763,1810,48,421.2,666.2,840.5,873.2,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
